instance,node_id,search_depth,context,pressure_score,subtree_survived,best_descendant_objective,became_champion
1,8330,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,26.5161,false
1,8321,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,26.4087,false
1,8336,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.7475,false
1,8337,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.7043,false
1,8338,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.8251,false
1,8335,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.7043,false
1,8340,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.8730,false
1,8341,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.8298,false
1,8342,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.9506,false
1,8339,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.8298,false
1,8344,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.8549,false
1,8345,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.8117,false
1,8346,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.9325,false
1,8343,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.8117,false
1,8334,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,20.7043,false
1,8307,8,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.7043,false
1,8350,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,23.3649,false
1,8351,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,23.3216,false
1,8352,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,23.4342,false
1,8349,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,23.3216,false
1,8354,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,23.4903,false
1,8355,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,23.4471,false
1,8356,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,23.5597,false
1,8353,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,23.4471,false
1,8358,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,23.4898,false
1,8359,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,23.4466,false
1,8360,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,23.5592,false
1,8357,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,23.4466,false
1,8348,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,23.3216,false
1,8363,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,26.3001,false
1,8364,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,26.2569,false
1,8365,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,26.3695,false
1,8362,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,26.2569,false
1,8367,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,26.4256,false
1,8368,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,26.3824,false
1,8369,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,26.4950,false
1,8366,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,26.3824,false
1,8371,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,26.4251,false
1,8372,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,26.3818,false
1,8373,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,26.4944,false
1,8370,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,26.3818,false
1,8361,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,26.2569,false
1,8376,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.5957,false
1,8377,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.5525,false
1,8378,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.6650,false
1,8375,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.5525,false
1,8380,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.7212,false
1,8381,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.6780,false
1,8382,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.7905,false
1,8379,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.6780,false
1,8384,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.7206,false
1,8385,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.6774,false
1,8386,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.7900,false
1,8383,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.6774,false
1,8374,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,20.5525,false
1,8347,8,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.5525,false
1,8266,7,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,20.3226,false
1,8023,6,Vol:Low|Len:Short|Core:Yes|Cong:None,0.0000,true,14.2117,false
1,8392,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.0892,false
1,8393,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.0460,false
1,8394,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.1668,false
1,8391,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.0460,false
1,8396,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.1813,false
1,8397,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.1381,false
1,8398,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.2589,false
1,8395,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.1381,false
1,8400,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.2531,false
1,8401,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.2099,false
1,8402,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.3307,false
1,8399,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.2099,false
1,8390,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,17.0460,false
1,8405,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.6878,false
1,8406,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.6446,false
1,8407,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,19.7654,false
1,8404,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,19.6446,false
1,8409,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.7798,false
1,8410,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.7366,false
1,8411,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,19.8574,false
1,8408,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,19.7366,false
1,8413,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.8517,false
1,8414,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.8084,false
1,8415,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,19.9292,false
1,8412,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,19.8084,false
1,8403,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,19.6446,false
1,8418,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,13.8464,false
1,8419,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,13.8032,false
1,8420,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,13.9240,false
1,8417,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,13.8032,false
1,8422,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,13.9385,false
1,8423,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,13.8952,false
1,8424,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.0161,false
1,8421,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,13.8952,false
1,8426,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.0103,false
1,8427,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,13.9671,false
1,8428,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.0879,false
1,8425,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,13.9671,false
1,8416,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,13.8032,false
1,8389,8,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,13.8032,false
1,8432,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.4710,false
1,8433,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.4277,false
1,8434,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.5485,false
1,8431,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.4277,false
1,8436,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.5630,false
1,8437,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.5198,false
1,8438,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.6406,false
1,8435,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.5198,false
1,8440,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.5784,false
1,8441,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.5352,false
1,8442,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.6560,false
1,8439,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.5352,false
1,8430,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,17.4277,false
1,8445,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.0695,false
1,8446,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.0263,false
1,8447,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.1471,false
1,8444,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.0263,false
1,8449,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.1615,false
1,8450,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.1183,false
1,8451,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.2391,false
1,8448,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.1183,false
1,8453,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.1769,false
1,8454,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.1337,false
1,8455,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.2545,false
1,8452,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.1337,false
1,8443,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,20.0263,false
1,8458,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.2281,false
1,8459,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.1849,false
1,8460,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.3057,false
1,8457,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.1849,false
1,8462,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.3202,false
1,8463,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.2769,false
1,8464,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.3978,false
1,8461,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.2769,false
1,8466,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.3355,false
1,8467,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.2923,false
1,8468,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.4131,false
1,8465,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.2923,false
1,8456,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,14.1849,false
1,8429,8,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.1849,false
1,8472,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.3192,false
1,8473,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.2759,false
1,8474,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.3885,false
1,8471,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.2759,false
1,8476,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.4112,false
1,8477,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.3680,false
1,8478,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.4806,false
1,8475,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.3680,false
1,8480,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.4441,false
1,8481,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.4009,false
1,8482,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.5135,false
1,8479,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.4009,false
1,8470,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,17.2759,false
1,8485,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.9177,false
1,8486,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.8745,false
1,8487,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,19.9870,false
1,8484,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,19.8745,false
1,8489,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.0098,false
1,8490,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.9665,false
1,8491,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.0791,false
1,8488,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,19.9665,false
1,8493,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.0426,false
1,8494,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.9994,false
1,8495,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.1120,false
1,8492,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,19.9994,false
1,8483,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,19.8745,false
1,8498,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.0763,false
1,8499,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.0331,false
1,8500,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.1457,false
1,8497,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.0331,false
1,8502,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.1684,false
1,8503,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.1252,false
1,8504,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.2377,false
1,8501,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.1252,false
1,8506,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.2013,false
1,8507,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.1581,false
1,8508,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.2706,false
1,8505,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.1581,false
1,8496,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,14.0331,false
1,8469,8,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.0331,false
1,8388,7,Vol:Low|Len:Tiny|Core:Deep|Cong:None,0.0000,true,13.8032,false
1,8513,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.4425,false
1,8514,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.3993,false
1,8515,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.5201,false
1,8512,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.3993,false
1,8517,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.5346,false
1,8518,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.4914,false
1,8519,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.6122,false
1,8516,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.4914,false
1,8521,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.6064,false
1,8522,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.5632,false
1,8523,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.6840,false
1,8520,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.5632,false
1,8511,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,17.3993,false
1,8526,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.0411,false
1,8527,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,19.9978,false
1,8528,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.1186,false
1,8525,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,19.9978,false
1,8530,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.1331,false
1,8531,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.0899,false
1,8532,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.2107,false
1,8529,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.0899,false
1,8534,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.2049,false
1,8535,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.1617,false
1,8536,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.2825,false
1,8533,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.1617,false
1,8524,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,19.9978,false
1,8539,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.0732,false
1,8540,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.0299,false
1,8541,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.1508,false
1,8538,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.0299,false
1,8543,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.1652,false
1,8544,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.1220,false
1,8545,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.2428,false
1,8542,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.1220,false
1,8547,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.2370,false
1,8548,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.1938,false
1,8549,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.3146,false
1,8546,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.1938,false
1,8537,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,14.0299,false
1,8510,8,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.0299,false
1,8553,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.8242,false
1,8554,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.7810,false
1,8555,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.9018,false
1,8552,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.7810,false
1,8557,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.9163,false
1,8558,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.8731,false
1,8559,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.9939,false
1,8556,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,17.8731,false
1,8561,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.9316,false
1,8562,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,17.8884,false
1,8563,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,18.0092,false
1,8560,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,17.8884,false
1,8551,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,17.7810,false
1,8566,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.4228,false
1,8567,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.3795,false
1,8568,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.5004,false
1,8565,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.3795,false
1,8570,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.5148,false
1,8571,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.4716,false
1,8572,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.5924,false
1,8569,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,20.4716,false
1,8574,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.5302,false
1,8575,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,20.4870,false
1,8576,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.6078,false
1,8573,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,20.4870,false
1,8564,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,20.3795,false
1,8579,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.4549,false
1,8580,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.4117,false
1,8581,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.5325,false
1,8578,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.4117,false
1,8583,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.5469,false
1,8584,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.5037,false
1,8585,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.6245,false
1,8582,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,14.5037,false
1,8587,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.5623,false
1,8588,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,14.5191,false
1,8589,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.6399,false
1,8586,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.5191,false
1,8577,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,14.4117,false
1,8550,8,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,14.4117,false
1,8593,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,18.6250,false
1,8594,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,18.5817,false
1,8595,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,18.6943,false
1,8592,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,18.5817,false
1,8597,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,18.7170,false
1,8598,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,18.6738,false
1,8599,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,18.7864,false
1,8596,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,18.6738,false
1,8601,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,18.7499,false
1,8602,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,18.7067,false
1,8603,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,18.8193,false
1,8600,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,18.7067,false
1,8591,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,18.5817,false
1,8606,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,21.2235,false
1,8607,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,21.1803,false
1,8608,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,21.2928,false
1,8605,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,21.1803,false
1,8610,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,21.3155,false
1,8611,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,21.2723,false
1,8612,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,21.3849,false
1,8609,10,Vol:Tiny|Len:Short|Core:Deep|Cong:None,0.0000,true,21.2723,false
1,8614,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,21.3484,false
1,8615,11,Vol:Tiny|Len:Short|Core:Yes|Cong:None,0.0000,true,21.3052,false
1,8616,11,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,21.4178,false
1,8613,10,Vol:Tiny|Len:Med|Core:Deep|Cong:None,0.0000,true,21.3052,false
1,8604,9,Vol:Low|Len:Short|Core:Deep|Cong:None,0.0000,true,21.1803,false
