UID,Selections,Admissions,Productivity,Novelty,Quality,AvgSAGain,Age,BasinYield,BestDescINRC
3342,16,1,0.0625,0.1209,1.5114,-900.0000,6258.0,0.0000,35610.0
2047,2,0,0.0000,0.1310,1.2925,0.0000,16190.0,0.0000,inf
2896,1,0,0.0000,0.1333,1.0973,0.0000,10027.0,0.0000,inf
288,1,0,0.0000,0.2118,1.0885,0.0000,24307.0,0.0000,inf
3683,1,0,0.0000,0.1143,1.1669,0.0000,3147.0,0.0000,inf
2158,1,0,0.0000,0.0560,1.5074,0.0000,15593.0,0.0000,inf
1356,3,1,0.3333,0.2332,1.3005,810.0000,19989.0,370.0000,41760.0
931,3,0,0.0000,0.1667,1.4499,0.0000,22025.0,0.0000,inf
952,2,0,0.0000,0.1426,1.4580,0.0000,21949.0,0.0000,inf
2298,2,0,0.0000,0.1433,1.5784,0.0000,14616.0,0.0000,inf
331,3,1,0.3333,0.1357,1.4011,959.9999,24172.0,410.0000,46200.0
963,1,1,1.0000,0.1820,1.0701,-89.9998,21902.0,60.0000,37080.0
3326,1,0,0.0000,0.1224,1.4507,0.0000,6381.0,0.0000,inf
3294,12,1,0.0833,0.1643,1.2990,179.9994,6705.0,25.0000,36360.0
139,1,0,0.0000,0.3254,0.9147,0.0000,24719.0,0.0000,inf
2401,2,1,0.5000,0.2301,1.3895,89.9999,13882.0,90.0000,34530.0
690,2,1,0.5000,0.2125,1.2808,900.0000,22982.0,510.0000,38610.0
2557,17,5,0.2941,0.1342,1.2857,41.9998,12756.0,45.8824,34050.0
2603,4,0,0.0000,0.1518,1.4044,0.0000,12384.0,0.0000,inf
3305,16,0,0.0000,0.1411,0.9932,0.0000,6590.0,0.0000,inf
1551,7,2,0.2857,0.1138,1.5355,-30.0000,19000.0,72.8571,40440.0
2403,1,0,0.0000,0.1028,1.3853,0.0000,13871.0,0.0000,inf
3833,5,0,0.0000,0.1242,1.6158,0.0000,1673.0,0.0000,inf
3844,3,0,0.0000,0.3980,0.9383,0.0000,1554.0,0.0000,inf
2655,6,2,0.3333,0.1333,1.1090,-74.9998,11996.0,15.0000,32610.0
70,2,2,1.0000,0.3432,1.0582,179.9999,24884.0,450.0000,48630.0
1105,7,3,0.4286,0.1785,1.1515,259.9998,21264.0,158.5714,35820.0
3859,2,0,0.0000,0.0730,1.3610,0.0000,1425.0,0.0000,inf
1250,1,0,0.0000,0.1841,1.1881,0.0000,20489.0,0.0000,inf
3790,6,2,0.3333,0.1657,1.3593,329.9999,2098.0,120.0000,32580.0
1590,2,1,0.5000,0.2221,1.4587,240.0000,18823.0,180.0000,39000.0
66,5,3,0.6000,0.3015,1.2692,540.0000,24890.0,462.0000,50250.0
1688,11,1,0.0909,0.1447,1.4436,-240.0000,18303.0,0.0000,44460.0
2390,5,0,0.0000,0.1346,1.1976,0.0000,13926.0,0.0000,inf
884,1,1,1.0000,0.1587,0.8616,149.9997,22224.0,150.0000,36150.0
1698,1,0,0.0000,0.1362,1.2660,0.0000,18246.0,0.0000,inf
463,1,1,1.0000,0.1354,1.3732,-180.0000,23801.0,60.0000,44670.0
3467,5,0,0.0000,0.1297,1.4124,0.0000,5124.0,0.0000,inf
1913,7,0,0.0000,0.2884,0.8954,0.0000,17058.0,0.0000,inf
1955,3,0,0.0000,0.1027,1.3676,0.0000,16783.0,0.0000,inf
3302,12,2,0.1667,0.2075,0.9783,1320.0000,6648.0,272.5000,56130.0
481,3,1,0.3333,0.2110,1.3489,990.0000,23737.0,380.0000,43260.0
3157,3,0,0.0000,0.1529,0.9653,0.0000,7988.0,0.0000,inf
2849,6,3,0.5000,0.1311,0.9906,-290.0001,10365.0,25.0000,31740.0
319,1,1,1.0000,0.1786,1.0671,629.9999,24211.0,780.0000,40260.0
2198,3,0,0.0000,0.1740,1.1354,0.0000,15303.0,0.0000,inf
3170,23,0,0.0000,0.1290,1.3786,0.0000,7832.0,0.0000,inf
659,6,0,0.0000,0.2177,1.3567,0.0000,23114.0,0.0000,inf
1389,3,2,0.6667,0.1635,1.3165,195.0000,19828.0,220.0000,39420.0
1834,1,0,0.0000,0.1420,1.5614,0.0000,17595.0,0.0000,inf
3334,6,2,0.3333,0.1614,1.5041,119.9999,6324.0,80.0000,35370.0
1898,26,0,0.0000,0.1465,1.0133,0.0000,17174.0,0.0000,inf
1226,1,0,0.0000,0.1537,1.4430,0.0000,20610.0,0.0000,inf
2581,4,0,0.0000,0.1128,1.5500,0.0000,12530.0,0.0000,inf
3053,12,6,0.5000,0.1446,1.4640,14.9999,8924.0,120.0000,38490.0
3873,2,1,0.5000,0.1426,1.2453,-270.0001,1274.0,0.0000,32790.0
3924,4,3,0.7500,0.1517,1.2300,199.9999,662.0,150.0000,31770.0
1520,9,0,0.0000,0.1015,1.0782,0.0000,19136.0,0.0000,inf
2008,8,1,0.1250,0.2165,1.3782,180.0000,16406.0,52.5000,40890.0
2013,22,0,0.0000,0.1413,1.5688,0.0000,16389.0,0.0000,inf
242,1,0,0.0000,0.1712,1.3150,0.0000,24409.0,0.0000,inf
230,1,0,0.0000,0.2480,1.3205,0.0000,24451.0,0.0000,inf
39,2,1,0.5000,0.3323,1.0199,960.0000,24942.0,630.0000,58560.0
2941,13,0,0.0000,0.1280,1.1878,0.0000,9728.0,0.0000,inf
2351,9,2,0.2222,0.1600,1.5426,195.0000,14219.0,83.3333,42090.0
2000,13,2,0.1538,0.1306,1.5910,-45.0001,16475.0,18.4615,37680.0
2248,10,1,0.1000,0.1419,1.5236,-329.9999,14990.0,0.0000,38700.0
2948,17,0,0.0000,0.1538,1.0370,0.0000,9649.0,0.0000,inf
2273,4,0,0.0000,0.1275,1.5112,0.0000,14815.0,0.0000,inf
86,5,1,0.2000,0.2813,1.1997,330.0000,24850.0,132.0000,48930.0
815,3,2,0.6667,0.1896,1.2118,149.9998,22522.0,260.0000,38820.0
3250,2,0,0.0000,0.1467,1.2490,0.0000,7146.0,0.0000,inf
1727,8,1,0.1250,0.0816,1.3129,149.9999,18117.0,18.7500,46920.0
3311,1,0,0.0000,0.1244,1.3284,0.0000,6543.0,0.0000,inf
3821,3,0,0.0000,0.3024,0.9815,0.0000,1815.0,0.0000,inf
2463,10,1,0.1000,0.1406,1.2206,59.9999,13442.0,0.0000,33660.0
2884,5,1,0.2000,0.1812,0.9858,539.9990,10107.0,114.0000,31590.0
2765,13,3,0.2308,0.1767,1.0268,-110.0002,11137.0,23.0769,31860.0
3662,3,2,0.6667,0.1560,1.0272,-75.0000,3342.0,30.0000,30660.0
2555,13,1,0.0769,0.1169,1.5030,569.9999,12765.0,50.7692,39750.0
2373,9,0,0.0000,0.1450,1.5848,0.0000,14061.0,0.0000,inf
2738,1,0,0.0000,0.1349,1.0713,0.0000,11365.0,0.0000,inf
3087,3,1,0.3333,0.1608,1.3446,30.0000,8699.0,10.0000,34710.0
375,1,1,1.0000,0.3611,0.9527,300.0002,24051.0,390.0000,39840.0
576,1,1,1.0000,0.1519,1.1621,-270.0001,23434.0,0.0000,40260.0
976,6,3,0.5000,0.2140,1.4991,-140.0001,21862.0,110.0000,43350.0
1824,1,1,1.0000,0.1228,1.4221,-120.0003,17657.0,60.0000,39600.0
3890,2,0,0.0000,0.1369,1.2190,0.0000,1061.0,0.0000,inf
858,1,0,0.0000,0.1291,1.1712,0.0000,22354.0,0.0000,inf
601,8,2,0.2500,0.1324,1.3773,44.9999,23347.0,30.0000,43650.0
1135,12,4,0.3333,0.1567,1.2968,217.4998,21073.0,132.5000,37380.0
1687,1,0,0.0000,0.1682,1.3719,0.0000,18311.0,0.0000,inf
2993,1,0,0.0000,0.1085,1.3528,0.0000,9318.0,0.0000,inf
1462,2,0,0.0000,0.1175,1.3650,0.0000,19470.0,0.0000,inf
2556,2,1,0.5000,0.1796,1.5090,360.0000,12764.0,240.0000,40200.0
2907,5,1,0.2000,0.1448,1.4897,-690.0000,9956.0,0.0000,40080.0
1798,9,1,0.1111,0.0742,1.1703,30.0000,17836.0,6.6667,35220.0
3264,15,4,0.2667,0.1456,1.3787,262.5000,7011.0,120.0000,44550.0
3210,19,6,0.3158,0.1399,1.4856,315.0000,7519.0,154.7368,37680.0
3428,1,0,0.0000,0.1552,1.1658,0.0000,5500.0,0.0000,inf
1430,2,1,0.5000,0.2070,1.4112,989.9999,19621.0,615.0000,40350.0
2533,1,0,0.0000,0.1397,1.4420,0.0000,12910.0,0.0000,inf
3100,20,8,0.4000,0.1774,1.3683,378.7499,8532.0,195.0000,41490.0
3700,3,2,0.6667,0.2176,0.9716,15.0003,2939.0,130.0000,31410.0
1844,8,1,0.1250,0.0496,1.0554,269.9998,17533.0,41.2500,34500.0
2681,8,1,0.1250,0.1562,1.4469,240.0000,11735.0,30.0000,40140.0
332,20,1,0.0500,0.1140,1.0659,2220.0000,24171.0,121.5000,52140.0
2822,3,1,0.3333,0.1367,1.2556,-300.0000,10699.0,0.0000,35550.0
2725,14,1,0.0714,0.1311,1.2690,779.9999,11434.0,64.2857,34050.0
1708,5,1,0.2000,0.0837,1.3800,-150.0000,18199.0,0.0000,37650.0
3605,9,1,0.1111,0.1109,1.2754,390.0000,3855.0,43.3333,33570.0
2327,1,0,0.0000,0.0849,1.5134,0.0000,14394.0,0.0000,inf
2561,11,0,0.0000,0.1724,1.3475,0.0000,12714.0,0.0000,inf
2795,8,0,0.0000,0.1669,1.0872,0.0000,10903.0,0.0000,inf
2480,2,0,0.0000,0.1757,1.4281,0.0000,13293.0,0.0000,inf
3031,9,0,0.0000,0.1923,1.1964,0.0000,9043.0,0.0000,inf
2303,2,0,0.0000,0.1180,1.3756,0.0000,14584.0,0.0000,inf
1039,4,1,0.2500,0.2457,1.1978,480.0000,21570.0,187.5000,51150.0
2733,3,1,0.3333,0.3061,0.8502,-179.9991,11384.0,0.0000,32010.0
2901,3,0,0.0000,0.2402,0.9732,0.0000,9994.0,0.0000,inf
1130,3,0,0.0000,0.2128,1.4116,0.0000,21118.0,0.0000,inf
300,3,3,1.0000,0.2297,1.0191,149.9997,24282.0,240.0000,40770.0
366,3,1,0.3333,0.3319,0.9556,839.9998,24072.0,300.0000,39660.0
1609,4,0,0.0000,0.1381,1.3973,0.0000,18679.0,0.0000,inf
806,2,0,0.0000,0.3306,0.9494,0.0000,22568.0,0.0000,inf
266,2,0,0.0000,0.1648,1.1666,0.0000,24349.0,0.0000,inf
1565,1,0,0.0000,0.3692,1.1139,0.0000,18926.0,0.0000,inf
3761,2,0,0.0000,0.1441,1.4506,0.0000,2387.0,0.0000,inf
2152,43,3,0.0698,0.1359,1.0509,1370.0000,15648.0,110.9302,55440.0
3296,7,3,0.4286,0.1560,1.0162,-50.0001,6691.0,21.4286,30600.0
263,5,2,0.4000,0.2397,1.1510,689.9999,24362.0,348.0000,41640.0
3449,5,1,0.2000,0.1603,1.1074,510.0000,5249.0,138.0000,43050.0
615,4,0,0.0000,0.1662,1.3499,0.0000,23292.0,0.0000,inf
1330,48,0,0.0000,0.2158,1.0381,0.0000,20133.0,0.0000,inf
652,9,1,0.1111,0.2086,1.1366,900.0000,23154.0,133.3333,53310.0
2164,6,1,0.1667,0.0311,1.5408,360.0000,15561.0,65.0000,41280.0
2800,4,0,0.0000,0.0556,1.4774,0.0000,10864.0,0.0000,inf
285,6,2,0.3333,0.2074,1.4528,45.0000,24317.0,80.0000,47430.0
3559,2,0,0.0000,0.1579,1.2430,0.0000,4279.0,0.0000,inf
1460,8,0,0.0000,0.2355,1.1861,0.0000,19477.0,0.0000,inf
1758,2,0,0.0000,0.1655,1.3650,0.0000,18003.0,0.0000,inf
1911,14,1,0.0714,0.1551,1.3318,750.0000,17077.0,66.4286,46620.0
9,15,3,0.2000,0.3088,1.0581,1479.9999,24991.0,328.0000,54180.0
3522,14,1,0.0714,0.1177,1.5228,479.9999,4662.0,34.2857,36900.0
2652,2,0,0.0000,0.1902,1.1057,0.0000,12011.0,0.0000,inf
1100,2,0,0.0000,0.1800,1.1198,0.0000,21290.0,0.0000,inf
154,1,1,1.0000,0.2830,1.2333,660.0000,24671.0,810.0000,49410.0
1738,2,0,0.0000,0.1964,1.4406,0.0000,18078.0,0.0000,inf
406,2,1,0.5000,0.1576,1.2680,660.0000,23974.0,405.0000,42630.0
3868,1,0,0.0000,0.0836,1.2318,0.0000,1327.0,0.0000,inf
122,2,0,0.0000,0.2226,1.1311,0.0000,24754.0,0.0000,inf
1637,3,0,0.0000,0.1715,1.4369,0.0000,18518.0,0.0000,inf
1672,5,3,0.6000,0.0549,1.5236,120.0000,18388.0,150.0000,41280.0
2319,7,3,0.4286,0.2216,1.2374,109.9998,14467.0,81.4286,34470.0
2992,10,0,0.0000,0.0770,1.2620,0.0000,9331.0,0.0000,inf
2779,12,1,0.0833,0.1295,1.3576,750.0000,11018.0,70.0000,43890.0
1788,2,0,0.0000,0.2511,0.9815,0.0000,17867.0,0.0000,inf
2193,2,1,0.5000,0.1482,1.0580,540.0000,15356.0,330.0000,36360.0
673,6,1,0.1667,0.1576,1.4256,480.0000,23058.0,100.0000,45210.0
649,5,0,0.0000,0.1505,1.4384,0.0000,23163.0,0.0000,inf
1036,2,2,1.0000,0.1786,1.0694,-105.0001,21579.0,345.0000,36750.0
2899,6,1,0.1667,0.1272,1.3394,1080.0000,9996.0,205.0000,45000.0
925,1,1,1.0000,0.1820,1.0654,600.0000,22048.0,600.0000,37140.0
1473,2,1,0.5000,0.1697,1.5203,210.0000,19408.0,120.0000,42690.0
2838,4,1,0.2500,0.2288,1.3756,-30.0000,10504.0,22.5000,43080.0
670,3,0,0.0000,0.0476,1.2432,0.0000,23070.0,0.0000,inf
3005,7,0,0.0000,0.2174,1.2073,0.0000,9230.0,0.0000,inf
2233,7,6,0.8571,0.1235,1.3999,-115.0001,15052.0,98.5714,34710.0
3537,1,0,0.0000,0.1040,1.0289,0.0000,4524.0,0.0000,inf
2222,15,1,0.0667,0.0651,1.5814,-180.0001,15119.0,0.0000,39960.0
10,1,0,0.0000,0.2638,1.0899,0.0000,24990.0,0.0000,inf
3368,26,1,0.0385,0.1935,1.1289,1350.0000,6017.0,61.1538,47760.0
3413,9,0,0.0000,0.1254,1.5224,0.0000,5631.0,0.0000,inf
3655,6,0,0.0000,0.2148,1.2755,0.0000,3392.0,0.0000,inf
838,18,3,0.1667,0.1088,1.4091,759.9999,22433.0,146.6667,43500.0
3141,6,0,0.0000,0.1351,0.9535,0.0000,8165.0,0.0000,inf
3723,2,1,0.5000,0.0430,1.4260,720.0000,2722.0,375.0000,37740.0
2633,16,2,0.1250,0.1512,1.2618,240.0000,12167.0,45.0000,33450.0
3778,3,0,0.0000,0.1744,1.2827,0.0000,2217.0,0.0000,inf
3026,4,0,0.0000,0.2156,0.9369,0.0000,9062.0,0.0000,inf
557,1,1,1.0000,0.1432,1.2682,150.0001,23493.0,240.0000,40020.0
1255,2,2,1.0000,0.1482,1.4637,1049.9999,20469.0,1140.0000,40440.0
1417,5,2,0.4000,0.1582,1.5626,284.9999,19667.0,168.0000,39960.0
1562,9,4,0.4444,0.1885,1.3150,-0.0002,18949.0,106.6667,38610.0
2258,6,1,0.1667,0.0761,1.1154,1260.0000,14920.0,240.0000,53190.0
3796,6,2,0.3333,0.2027,1.0415,-404.9998,2007.0,0.0000,30930.0
1625,4,0,0.0000,0.1715,1.4585,0.0000,18609.0,0.0000,inf
1842,9,0,0.0000,0.1657,1.1089,0.0000,17550.0,0.0000,inf
1424,1,0,0.0000,0.1385,1.4044,0.0000,19640.0,0.0000,inf
1450,4,3,0.7500,0.1364,1.4630,539.9999,19524.0,457.5000,42450.0
363,4,4,1.0000,0.1942,1.4717,682.4999,24076.0,802.5000,45270.0
2704,7,0,0.0000,0.1163,1.3365,0.0000,11586.0,0.0000,inf
3560,17,0,0.0000,0.1490,1.5439,0.0000,4269.0,0.0000,inf
3242,2,0,0.0000,0.1473,1.2124,0.0000,7184.0,0.0000,inf
3126,18,1,0.0556,0.1188,1.2889,299.9998,8324.0,26.6667,39390.0
3750,5,0,0.0000,0.1215,1.1988,0.0000,2461.0,0.0000,inf
981,2,1,0.5000,0.0992,1.3868,839.9999,21848.0,540.0000,43260.0
1619,33,2,0.0606,0.0912,1.3010,270.0000,18631.0,30.9091,48240.0
1133,2,0,0.0000,0.1830,1.2869,0.0000,21109.0,0.0000,inf
2123,2,0,0.0000,0.2154,1.3880,0.0000,15788.0,0.0000,inf
2343,1,0,0.0000,0.2157,1.1273,0.0000,14296.0,0.0000,inf
2304,1,0,0.0000,0.1436,1.3202,0.0000,14583.0,0.0000,inf
2957,1,0,0.0000,0.0548,1.4232,0.0000,9588.0,0.0000,inf
1392,10,1,0.1000,0.1244,1.3285,1320.0000,19817.0,132.0000,47280.0
2106,9,2,0.2222,0.1242,1.3852,119.9999,15871.0,63.3333,35010.0
888,2,0,0.0000,0.1078,1.4181,0.0000,22203.0,0.0000,inf
457,2,2,1.0000,0.1568,1.0938,-179.9999,23813.0,30.0000,38880.0
1311,8,5,0.6250,0.0991,1.3217,-425.9999,20233.0,7.5000,37170.0
1649,1,1,1.0000,0.1986,1.4781,150.0000,18460.0,330.0000,43410.0
919,1,0,0.0000,0.1656,1.2859,0.0000,22071.0,0.0000,inf
848,1,0,0.0000,0.1568,1.1308,0.0000,22394.0,0.0000,inf
2434,1,0,0.0000,0.2132,1.2730,0.0000,13619.0,0.0000,inf
893,1,1,1.0000,0.1739,1.3239,629.9997,22172.0,810.0000,41850.0
3287,10,1,0.1000,0.1364,1.0985,930.0000,6756.0,108.0000,49350.0
1433,3,1,0.3333,0.2222,0.9595,-60.0003,19609.0,30.0000,34530.0
584,1,0,0.0000,0.1675,1.2803,0.0000,23404.0,0.0000,inf
397,5,1,0.2000,0.1036,1.4193,869.9999,23989.0,174.0000,45450.0
2421,3,2,0.6667,0.1747,1.4647,-254.9999,13720.0,0.0000,34890.0
2679,5,0,0.0000,0.1596,1.2936,0.0000,11742.0,0.0000,inf
37,1,1,1.0000,0.5074,0.8810,300.0000,24950.0,300.0000,50370.0
1372,2,0,0.0000,0.2416,1.1782,0.0000,19921.0,0.0000,inf
2455,1,0,0.0000,0.0482,1.5531,0.0000,13484.0,0.0000,inf
3561,5,0,0.0000,0.1270,1.5042,0.0000,4261.0,0.0000,inf
504,9,4,0.4444,0.2078,1.3746,344.9999,23669.0,200.0000,41910.0
3610,10,0,0.0000,0.1879,1.3039,0.0000,3824.0,0.0000,inf
3583,6,2,0.3333,0.1251,1.2573,-375.0000,4043.0,20.0000,36300.0
3422,3,0,0.0000,0.0633,1.2905,0.0000,5562.0,0.0000,inf
2428,2,0,0.0000,0.1142,1.5293,0.0000,13682.0,0.0000,inf
516,1,1,1.0000,0.1471,1.3350,359.9998,23634.0,480.0000,42870.0
2621,5,2,0.4000,0.1373,1.2739,194.9997,12254.0,102.0000,33060.0
3931,2,0,0.0000,0.1300,1.2380,0.0000,551.0,0.0000,inf
2866,30,3,0.1000,0.1528,1.5064,240.0000,10245.0,34.0000,41040.0
214,6,4,0.6667,0.1515,1.2048,900.0000,24492.0,685.0000,43140.0
2623,1,1,1.0000,0.2187,1.2850,1470.0000,12248.0,1650.0000,47880.0
2333,1,0,0.0000,0.1510,1.5662,0.0000,14339.0,0.0000,inf
2413,2,1,0.5000,0.1587,1.4362,90.0000,13798.0,90.0000,35550.0
1819,2,0,0.0000,0.1497,1.2036,0.0000,17695.0,0.0000,inf
2908,1,0,0.0000,0.2485,1.0001,0.0000,9951.0,0.0000,inf
1396,1,1,1.0000,0.1420,1.0215,330.0000,19800.0,540.0000,59790.0
908,3,3,1.0000,0.1808,1.4657,199.9999,22109.0,470.0000,41520.0
340,3,3,1.0000,0.1833,1.2407,290.0000,24141.0,460.0000,43650.0
455,7,0,0.0000,0.1381,1.0813,0.0000,23829.0,0.0000,inf
137,21,0,0.0000,0.1798,1.1198,0.0000,24721.0,0.0000,inf
3089,24,1,0.0417,0.1598,1.5574,600.0000,8685.0,31.2500,37020.0
3552,13,4,0.3077,0.0952,1.4855,119.9999,4390.0,71.5385,33540.0
3239,1,0,0.0000,0.1840,1.3359,0.0000,7248.0,0.0000,inf
432,17,5,0.2941,0.1710,1.0706,1182.0000,23899.0,418.2353,55170.0
569,2,0,0.0000,0.2002,1.1690,0.0000,23463.0,0.0000,inf
1192,8,2,0.2500,0.1543,1.2180,719.9999,20755.0,221.2500,43350.0
1822,5,0,0.0000,0.0969,1.3626,0.0000,17684.0,0.0000,inf
3497,6,0,0.0000,0.1707,1.3643,0.0000,4867.0,0.0000,inf
1814,1,0,0.0000,0.1357,1.5350,0.0000,17726.0,0.0000,inf
2577,2,0,0.0000,0.1762,0.9762,0.0000,12561.0,0.0000,inf
3455,6,1,0.1667,0.1345,1.4336,1140.0000,5203.0,195.0000,42390.0
3801,4,1,0.2500,0.1359,1.3402,119.9999,1949.0,60.0000,41250.0
2170,7,0,0.0000,0.2737,1.1198,0.0000,15527.0,0.0000,inf
1149,9,0,0.0000,0.0908,1.4606,0.0000,21004.0,0.0000,inf
2046,6,2,0.3333,0.1465,1.5437,344.9999,16193.0,175.0000,39990.0
2630,10,1,0.1000,0.1723,1.1857,480.0000,12195.0,63.0000,50940.0
3191,11,1,0.0909,0.1376,1.5170,-390.0001,7693.0,0.0000,40410.0
131,1,1,1.0000,0.2375,1.1605,900.0000,24740.0,1170.0000,48180.0
1307,1,0,0.0000,0.2437,1.1234,0.0000,20246.0,0.0000,inf
3404,2,0,0.0000,0.1744,1.3820,0.0000,5727.0,0.0000,inf
1681,2,0,0.0000,0.1893,1.2662,0.0000,18341.0,0.0000,inf
1092,2,0,0.0000,0.1078,1.4260,0.0000,21321.0,0.0000,inf
337,6,3,0.5000,0.1556,1.2228,380.0000,24153.0,270.0000,42360.0
955,12,1,0.0833,0.0986,1.1163,1320.0000,21935.0,120.0000,54720.0
1229,9,1,0.1111,0.1175,1.3578,-780.0000,20581.0,0.0000,43080.0
1739,15,3,0.2000,0.1142,1.5162,269.9999,18076.0,96.0000,41370.0
825,4,4,1.0000,0.2344,0.8886,7.4999,22485.0,157.5000,36090.0
1809,6,3,0.5000,0.0756,1.2575,459.9999,17765.0,255.0000,34650.0
3915,3,0,0.0000,0.1149,1.1770,0.0000,781.0,0.0000,inf
873,1,0,0.0000,0.1379,1.1177,0.0000,22287.0,0.0000,inf
2859,8,2,0.2500,0.1226,1.2519,254.9998,10280.0,78.7500,33420.0
2496,4,1,0.2500,0.2777,0.9367,-59.9999,13161.0,7.5000,32520.0
3263,17,3,0.1765,0.1749,1.2484,-250.0001,7045.0,0.0000,33840.0
1278,19,0,0.0000,0.1722,1.1085,0.0000,20348.0,0.0000,inf
1651,2,2,1.0000,0.1529,1.3616,-90.0001,18453.0,90.0000,36540.0
2244,3,0,0.0000,0.1575,1.4241,0.0000,15014.0,0.0000,inf
395,3,1,0.3333,0.1682,1.3690,419.9999,23996.0,200.0000,44910.0
2325,6,0,0.0000,0.1396,1.6333,0.0000,14403.0,0.0000,inf
3386,12,2,0.1667,0.1576,1.2140,-570.0002,5860.0,0.0000,33150.0
635,3,2,0.6667,0.1399,1.2684,224.9999,23214.0,200.0000,39630.0
1586,1,1,1.0000,0.1748,1.3243,360.0001,18846.0,390.0000,37350.0
2939,6,0,0.0000,0.1273,1.3423,0.0000,9734.0,0.0000,inf
3733,3,0,0.0000,0.2023,1.0111,0.0000,2617.0,0.0000,inf
88,10,2,0.2000,0.1847,1.1390,1305.0000,24848.0,297.0000,52770.0
189,5,2,0.4000,0.1515,1.2224,614.9999,24560.0,306.0000,43680.0
3143,3,0,0.0000,0.1252,0.9838,0.0000,8142.0,0.0000,inf
191,5,2,0.4000,0.2078,1.3925,644.9999,24557.0,306.0000,48420.0
2917,3,2,0.6667,0.2010,1.0251,404.9998,9893.0,340.0000,31680.0
2465,18,4,0.2222,0.2509,1.0039,-270.0000,13428.0,20.0000,32250.0
591,5,3,0.6000,0.1447,1.3537,429.9999,23378.0,366.0000,41970.0
2634,3,0,0.0000,0.1572,1.4523,0.0000,12164.0,0.0000,inf
1853,3,1,0.3333,0.0953,1.5599,330.0000,17465.0,150.0000,40920.0
2266,42,6,0.1429,0.0836,1.3751,199.9999,14873.0,62.1429,40830.0
3024,3,0,0.0000,0.1449,1.3950,0.0000,9094.0,0.0000,inf
2435,4,1,0.2500,0.1609,1.3022,329.9996,13611.0,157.5000,33900.0
1508,2,0,0.0000,0.0623,1.3692,0.0000,19205.0,0.0000,inf
3220,10,0,0.0000,0.1537,1.3626,0.0000,7462.0,0.0000,inf
1548,1,1,1.0000,0.1346,0.9634,-0.0001,19007.0,150.0000,35670.0
1004,51,6,0.1176,0.1738,1.3501,459.9999,21727.0,84.7059,44700.0
1328,1,1,1.0000,0.1464,1.4173,1049.9999,20141.0,1230.0000,43110.0
1845,7,0,0.0000,0.1362,1.1399,0.0000,17517.0,0.0000,inf
699,1,0,0.0000,0.1705,1.5102,0.0000,22953.0,0.0000,inf
3388,20,5,0.2500,0.1270,1.4895,-311.9999,5828.0,9.0000,34470.0
1274,3,0,0.0000,0.1860,1.1947,0.0000,20368.0,0.0000,inf
2847,1,0,0.0000,0.1279,1.3495,0.0000,10382.0,0.0000,inf
1944,2,0,0.0000,0.1920,1.2272,0.0000,16854.0,0.0000,inf
2601,5,0,0.0000,0.1561,1.1453,0.0000,12399.0,0.0000,inf
901,14,0,0.0000,0.1342,1.3596,0.0000,22139.0,0.0000,inf
2886,5,2,0.4000,0.1361,1.3379,30.0001,10104.0,30.0000,34440.0
3503,4,0,0.0000,0.1278,1.3320,0.0000,4821.0,0.0000,inf
1176,1,1,1.0000,0.1747,0.8900,90.0000,20818.0,390.0000,35220.0
3818,4,0,0.0000,0.1270,1.3120,0.0000,1841.0,0.0000,inf
2064,2,0,0.0000,0.2205,1.1397,0.0000,16084.0,0.0000,inf
2539,1,0,0.0000,0.1301,1.2194,0.0000,12858.0,0.0000,inf
2124,2,0,0.0000,0.1824,1.1793,0.0000,15787.0,0.0000,inf
2593,6,1,0.1667,0.1311,1.6091,0.0000,12438.0,5.0000,36390.0
2982,26,0,0.0000,0.1259,1.4903,0.0000,9440.0,0.0000,inf
543,3,0,0.0000,0.1908,1.3954,0.0000,23545.0,0.0000,inf
63,20,4,0.2000,0.2723,1.0326,510.0000,24895.0,144.0000,54570.0
3783,5,1,0.2000,0.1721,1.0534,-60.0005,2178.0,6.0000,30810.0
3427,5,2,0.4000,0.1216,1.2330,120.0001,5510.0,90.0000,33480.0
1241,1,0,0.0000,0.3219,0.9909,0.0000,20516.0,0.0000,inf
47,4,1,0.2500,0.2710,1.1278,450.0000,24930.0,150.0000,49440.0
3245,11,2,0.1818,0.1429,1.2663,-104.9999,7174.0,46.3636,32880.0
1868,2,1,0.5000,0.1138,1.5226,450.0000,17368.0,315.0000,40260.0
2209,9,1,0.1111,0.1139,1.4344,-450.0000,15201.0,0.0000,35880.0
1270,2,1,0.5000,0.1420,1.4155,900.0000,20381.0,585.0000,39630.0
3937,2,0,0.0000,0.1755,1.2030,0.0000,506.0,0.0000,inf
2318,9,3,0.3333,0.1180,1.5973,220.0000,14469.0,133.3333,35520.0
3671,8,1,0.1250,0.1352,1.1292,-0.0000,3239.0,15.0000,35040.0
1757,1,0,0.0000,0.1725,1.3372,0.0000,18004.0,0.0000,inf
3424,13,0,0.0000,0.1214,1.0787,0.0000,5547.0,0.0000,inf
944,2,0,0.0000,0.1947,1.1650,0.0000,21976.0,0.0000,inf
651,1,0,0.0000,0.1934,1.3062,0.0000,23156.0,0.0000,inf
1933,2,0,0.0000,0.1455,1.4898,0.0000,16928.0,0.0000,inf
347,1,0,0.0000,0.1464,1.2110,0.0000,24121.0,0.0000,inf
3922,1,0,0.0000,0.1168,1.5329,0.0000,735.0,0.0000,inf
