UID,Selections,Admissions,Productivity,Novelty,Quality,AvgSAGain,Age,BasinYield,BestDescINRC
3146,13,1,0.0769,0.1651,0.9462,149.9994,5763.0,23.0769,31020.0
2578,7,1,0.1429,0.2588,0.8867,-629.9994,10807.0,0.0000,32340.0
930,7,2,0.2857,0.2712,1.3574,254.9999,22265.0,72.8571,38250.0
1471,4,0,0.0000,0.1201,1.3809,0.0000,19260.0,0.0000,inf
101,2,1,0.5000,0.2458,1.1713,1199.9999,24818.0,570.0000,48510.0
1861,2,0,0.0000,0.1641,1.2879,0.0000,16464.0,0.0000,inf
3566,6,3,0.5000,0.1193,0.8933,-140.0003,1811.0,15.0000,29820.0
650,3,1,0.3333,0.2761,1.2139,-60.0002,23365.0,0.0000,42000.0
2776,20,3,0.1500,0.0696,1.4670,79.9999,8893.0,15.0000,35910.0
1453,7,0,0.0000,0.2458,0.9778,0.0000,19394.0,0.0000,inf
3695,2,1,0.5000,0.1625,1.2070,-629.9996,476.0,0.0000,32880.0
498,2,0,0.0000,0.1290,1.2935,0.0000,23816.0,0.0000,inf
2733,1,1,1.0000,0.1289,1.1010,420.0003,9213.0,420.0000,33450.0
1011,3,2,0.6667,0.1732,1.0263,329.9999,21887.0,230.0000,36150.0
1185,9,1,0.1111,0.1069,1.5397,210.0000,20947.0,26.6667,39540.0
1786,2,1,0.5000,0.1327,1.4617,480.0000,16965.0,225.0000,38880.0
1679,7,3,0.4286,0.1845,1.5307,319.9999,17872.0,132.8571,40470.0
2191,2,0,0.0000,0.1847,1.2845,0.0000,13906.0,0.0000,inf
472,2,1,0.5000,0.2596,0.9726,389.9998,23915.0,165.0000,40440.0
1500,1,1,1.0000,0.1157,1.1071,960.0000,19045.0,930.0000,51240.0
867,2,2,1.0000,0.2101,1.0910,-120.0000,22510.0,165.0000,38730.0
3564,4,1,0.2500,0.1631,1.4495,479.9999,1824.0,150.0000,36270.0
3179,1,0,0.0000,0.1397,1.4521,0.0000,5472.0,0.0000,inf
2095,11,1,0.0909,0.1226,1.0684,660.0000,14731.0,73.6364,47790.0
3031,14,1,0.0714,0.1027,1.3393,329.9997,6775.0,23.5714,42420.0
1857,4,0,0.0000,0.1970,1.4064,0.0000,16501.0,0.0000,inf
3265,6,0,0.0000,0.1209,1.2034,0.0000,4829.0,0.0000,inf
385,11,0,0.0000,0.2468,1.1676,0.0000,24178.0,0.0000,inf
3168,9,0,0.0000,0.1598,1.2165,0.0000,5540.0,0.0000,inf
1215,2,2,1.0000,0.0670,1.0380,-45.0000,20777.0,210.0000,37740.0
2570,1,0,0.0000,0.1077,1.4241,0.0000,10864.0,0.0000,inf
1547,7,3,0.4286,0.1121,1.3170,319.9999,18689.0,154.2857,37830.0
3619,1,0,0.0000,0.1161,1.4412,0.0000,1244.0,0.0000,inf
1406,3,1,0.3333,0.1591,1.4133,390.0001,19712.0,70.0000,36510.0
759,2,0,0.0000,0.1689,1.2827,0.0000,22913.0,0.0000,inf
1142,9,2,0.2222,0.1894,1.5585,254.9998,21177.0,40.0000,40680.0
3182,2,0,0.0000,0.2485,1.1416,0.0000,5457.0,0.0000,inf
1309,4,3,0.7500,0.1118,1.5064,350.0000,20288.0,277.5000,37380.0
967,11,4,0.3636,0.1602,1.3451,270.0000,22098.0,133.6364,43530.0
2296,4,0,0.0000,0.1335,1.3177,0.0000,13231.0,0.0000,inf
1870,10,0,0.0000,0.1783,1.3010,0.0000,16405.0,0.0000,inf
863,1,0,0.0000,0.1607,1.3896,0.0000,22520.0,0.0000,inf
2323,7,2,0.2857,0.1491,1.3467,-270.0000,13020.0,12.8571,34650.0
2502,8,1,0.1250,0.1186,1.0931,30.0000,11509.0,15.0000,48870.0
3009,14,1,0.0714,0.1585,1.3565,0.0000,6923.0,0.0000,38370.0
2413,5,0,0.0000,0.1291,1.0576,0.0000,12281.0,0.0000,inf
3039,12,2,0.1667,0.1737,1.3201,269.9998,6704.0,32.5000,33300.0
1053,1,0,0.0000,0.2594,1.0971,0.0000,21690.0,0.0000,inf
2915,20,1,0.0500,0.1235,1.5289,-600.0001,7711.0,0.0000,37260.0
2382,16,1,0.0625,0.1625,1.2099,-179.9998,12549.0,0.0000,34620.0
1955,6,1,0.1667,0.1698,1.2747,-30.0000,15800.0,0.0000,35610.0
494,3,3,1.0000,0.1601,1.2698,90.0000,23837.0,200.0000,42630.0
3582,3,0,0.0000,0.1954,1.1990,0.0000,1611.0,0.0000,inf
325,17,1,0.0588,0.1962,1.1033,1200.0000,24360.0,61.7647,53220.0
992,5,1,0.2000,0.2502,1.1481,269.9998,21982.0,30.0000,36930.0
2245,9,1,0.1111,0.0877,1.2925,-180.0000,13533.0,0.0000,36420.0
1632,9,0,0.0000,0.1122,1.3487,0.0000,18153.0,0.0000,inf
3079,15,2,0.1333,0.1631,1.2723,74.9998,6387.0,30.0000,32970.0
3210,10,1,0.1000,0.1294,1.3938,510.0000,5213.0,42.0000,41100.0
2530,4,1,0.2500,0.1322,1.4285,329.9999,11218.0,82.5000,38070.0
2750,2,2,1.0000,0.2370,1.1862,-194.9998,9075.0,0.0000,34080.0
248,2,0,0.0000,0.4415,0.8568,0.0000,24534.0,0.0000,inf
2863,2,1,0.5000,0.1821,1.3683,30.0001,8205.0,135.0000,35730.0
33,2,1,0.5000,0.3387,1.0194,1169.9999,24947.0,510.0000,52860.0
1107,1,1,1.0000,0.2486,0.9955,120.0001,21374.0,180.0000,35760.0
479,1,0,0.0000,0.1604,1.3317,0.0000,23890.0,0.0000,inf
3415,1,0,0.0000,0.0869,1.5081,0.0000,3180.0,0.0000,inf
2926,17,0,0.0000,0.1555,1.4975,0.0000,7608.0,0.0000,inf
3004,6,1,0.1667,0.1924,1.3418,419.9999,6946.0,65.0000,33330.0
1337,34,3,0.0882,0.1761,1.0301,840.0000,20117.0,77.6471,53580.0
1929,6,1,0.1667,0.1232,1.1312,659.9994,16025.0,80.0000,35400.0
389,19,8,0.4211,0.2385,1.3203,228.7499,24151.0,132.6316,45750.0
2333,7,1,0.1429,0.1122,1.2419,899.9999,12920.0,128.5714,34200.0
854,2,0,0.0000,0.1979,1.0252,0.0000,22560.0,0.0000,inf
2353,3,1,0.3333,0.1280,1.3138,240.0000,12810.0,10.0000,34470.0
1658,8,2,0.2500,0.1552,1.1059,359.9999,18009.0,97.5000,37020.0
2298,1,0,0.0000,0.1858,1.3964,0.0000,13213.0,0.0000,inf
3460,5,0,0.0000,0.1714,1.3982,0.0000,2714.0,0.0000,inf
3089,5,0,0.0000,0.1299,1.5357,0.0000,6304.0,0.0000,inf
1300,19,5,0.2632,0.1655,1.3663,-240.0000,20312.0,31.5789,36840.0
2295,8,0,0.0000,0.1584,1.4629,0.0000,13252.0,0.0000,inf
3315,7,0,0.0000,0.2017,1.4376,0.0000,4350.0,0.0000,inf
1175,4,2,0.5000,0.1461,1.0947,254.9999,20999.0,142.5000,37770.0
1208,2,1,0.5000,0.1637,1.4794,90.0000,20814.0,0.0000,37290.0
160,1,1,1.0000,0.2796,1.1143,630.0001,24690.0,600.0000,50130.0
3117,9,1,0.1111,0.0748,1.5126,-869.9999,6114.0,0.0000,39510.0
3088,3,0,0.0000,0.1662,0.9333,0.0000,6313.0,0.0000,inf
1173,5,4,0.8000,0.1565,1.4815,82.5000,21004.0,132.0000,43890.0
3474,8,1,0.1250,0.1846,1.5197,-90.0003,2532.0,7.5000,35130.0
2446,5,1,0.2000,0.1233,1.3746,180.0000,11941.0,36.0000,36000.0
2934,1,0,0.0000,0.0318,1.3399,0.0000,7540.0,0.0000,inf
3272,8,0,0.0000,0.1139,1.2560,0.0000,4761.0,0.0000,inf
17,2,2,1.0000,0.4107,1.0649,914.9998,24980.0,915.0000,53010.0
687,3,1,0.3333,0.1686,1.1473,180.0000,23209.0,100.0000,40620.0
402,8,3,0.3750,0.2034,1.1781,309.9999,24116.0,176.2500,49380.0
3063,15,2,0.1333,0.1686,1.3892,540.0001,6492.0,72.0000,35130.0
1345,4,3,0.7500,0.1149,1.3474,690.0000,20087.0,487.5000,46140.0
1824,7,1,0.1429,0.0322,1.3418,-149.9999,16728.0,0.0000,39210.0
2130,4,0,0.0000,0.1235,1.4511,0.0000,14512.0,0.0000,inf
2589,1,0,0.0000,0.1476,1.3157,0.0000,10722.0,0.0000,inf
1130,11,0,0.0000,0.1791,1.3000,0.0000,21264.0,0.0000,inf
3398,1,0,0.0000,0.1344,1.4371,0.0000,3349.0,0.0000,inf
455,2,1,0.5000,0.1854,1.0671,570.0000,23956.0,270.0000,41760.0
2378,5,1,0.2000,0.2152,0.9630,240.0000,12641.0,60.0000,32670.0
1763,6,0,0.0000,0.0943,1.4478,0.0000,17242.0,0.0000,inf
2217,13,2,0.1538,0.1390,1.1973,209.9999,13757.0,27.6923,34860.0
1561,1,0,0.0000,0.1154,1.4678,0.0000,18594.0,0.0000,inf
3320,3,0,0.0000,0.1281,1.3526,0.0000,4278.0,0.0000,inf
2594,11,3,0.2727,0.0968,1.1510,-300.0001,10662.0,8.1818,33360.0
3099,6,0,0.0000,0.2119,1.3447,0.0000,6229.0,0.0000,inf
1831,33,4,0.1212,0.1621,1.4155,90.0000,16657.0,23.6364,42240.0
2216,7,0,0.0000,0.1817,1.2810,0.0000,13759.0,0.0000,inf
2329,8,2,0.2500,0.1321,1.3298,225.0000,12953.0,82.5000,35700.0
493,5,5,1.0000,0.2080,0.9891,-24.0001,23839.0,114.0000,41880.0
2475,7,3,0.4286,0.1304,1.1212,70.0002,11726.0,51.4286,33450.0
1386,18,6,0.3333,0.1633,1.1797,44.9999,19810.0,56.6667,34440.0
2505,8,0,0.0000,0.1508,1.0971,0.0000,11472.0,0.0000,inf
2946,30,1,0.0333,0.2159,1.0051,690.0000,7475.0,24.0000,50550.0
1071,3,1,0.3333,0.1321,1.1147,0.0001,21559.0,80.0000,39180.0
2846,2,0,0.0000,0.1549,1.1476,0.0000,8321.0,0.0000,inf
3588,5,1,0.2000,0.0820,1.3295,-420.0000,1570.0,0.0000,34350.0
3550,2,0,0.0000,0.1778,1.3887,0.0000,1900.0,0.0000,inf
3369,4,0,0.0000,0.1352,1.3603,0.0000,3619.0,0.0000,inf
431,8,0,0.0000,0.1819,1.0344,0.0000,24022.0,0.0000,inf
840,1,0,0.0000,0.1159,0.9963,0.0000,22626.0,0.0000,inf
1306,9,1,0.1111,0.1810,1.1584,1440.0000,20291.0,180.0000,47550.0
3529,4,0,0.0000,0.1273,1.3961,0.0000,2052.0,0.0000,inf
2450,6,3,0.5000,0.1443,1.1729,-99.9999,11910.0,130.0000,35370.0
912,10,3,0.3000,0.2136,1.2054,220.0000,22341.0,63.0000,37890.0
3481,9,0,0.0000,0.0731,1.1652,0.0000,2481.0,0.0000,inf
3553,1,0,0.0000,0.1458,1.4800,0.0000,1867.0,0.0000,inf
812,9,1,0.1111,0.1229,1.1006,240.0000,22703.0,26.6667,52050.0
3289,5,0,0.0000,0.0739,1.4344,0.0000,4605.0,0.0000,inf
3091,4,0,0.0000,0.1440,0.9649,0.0000,6280.0,0.0000,inf
1611,54,3,0.0556,0.1698,1.3278,440.0000,18289.0,28.3333,45060.0
2979,3,1,0.3333,0.1641,1.0869,270.0003,7125.0,10.0000,35820.0
2117,1,0,0.0000,0.1396,1.4290,0.0000,14594.0,0.0000,inf
2511,5,1,0.2000,0.1293,1.1434,389.9999,11341.0,84.0000,40890.0
2246,7,1,0.1429,0.1323,1.3979,-840.0000,13530.0,0.0000,38910.0
1614,20,4,0.2000,0.1251,1.3592,142.5000,18275.0,28.5000,37860.0
1549,16,0,0.0000,0.2596,1.0648,0.0000,18686.0,0.0000,inf
1152,5,0,0.0000,0.1388,1.1353,0.0000,21126.0,0.0000,inf
3622,1,0,0.0000,0.0891,1.4614,0.0000,1233.0,0.0000,inf
68,1,1,1.0000,0.4358,1.0165,269.9997,24885.0,240.0000,50700.0
2385,2,0,0.0000,0.2009,1.1592,0.0000,12519.0,0.0000,inf
876,2,0,0.0000,0.2026,1.2920,0.0000,22492.0,0.0000,inf
1644,3,0,0.0000,0.1763,1.3302,0.0000,18082.0,0.0000,inf
1375,22,7,0.3182,0.1796,1.2382,389.9997,19892.0,143.1818,39270.0
3485,2,1,0.5000,0.1138,1.3867,-539.9998,2434.0,0.0000,34380.0
2085,28,5,0.1786,0.1182,1.4908,204.0000,14809.0,48.2143,40980.0
688,2,0,0.0000,0.2268,1.4189,0.0000,23207.0,0.0000,inf
727,6,1,0.1667,0.1021,1.1718,510.0000,23040.0,80.0000,41100.0
1810,6,1,0.1667,0.1675,1.1158,-60.0003,16797.0,0.0000,34590.0
3122,2,0,0.0000,0.0541,1.0764,0.0000,6046.0,0.0000,inf
2018,12,1,0.0833,0.1530,1.3642,-120.0001,15362.0,0.0000,44730.0
1245,8,2,0.2500,0.1425,1.4865,-60.0001,20611.0,7.5000,40230.0
3479,5,2,0.4000,0.1500,1.2944,-329.9999,2487.0,0.0000,34200.0
1204,9,0,0.0000,0.1021,0.9858,0.0000,20857.0,0.0000,inf
3733,1,0,0.0000,0.1141,1.4741,0.0000,141.0,0.0000,inf
2626,5,0,0.0000,0.1569,1.2422,0.0000,10276.0,0.0000,inf
3219,1,0,0.0000,0.0961,1.2388,0.0000,5161.0,0.0000,inf
1284,1,0,0.0000,0.1081,1.3811,0.0000,20389.0,0.0000,inf
951,1,1,1.0000,0.1673,1.3141,150.0001,22190.0,120.0000,44130.0
272,1,1,1.0000,0.1963,1.1634,390.0000,24476.0,510.0000,52290.0
1846,1,0,0.0000,0.1342,1.1720,0.0000,16561.0,0.0000,inf
3138,2,1,0.5000,0.2389,1.1051,29.9999,5887.0,30.0000,32610.0
1442,9,0,0.0000,0.1253,1.5555,0.0000,19429.0,0.0000,inf
1330,27,1,0.0370,0.1741,1.1383,779.9999,20158.0,33.3333,42630.0
1741,5,1,0.2000,0.1473,1.2039,569.9999,17414.0,102.0000,36540.0
3053,8,2,0.2500,0.1266,1.4773,-345.0000,6612.0,7.5000,41490.0
2592,2,0,0.0000,0.1584,1.1997,0.0000,10692.0,0.0000,inf
941,5,2,0.4000,0.1845,1.2640,389.9999,22223.0,138.0000,37410.0
2945,8,0,0.0000,0.1194,1.4572,0.0000,7482.0,0.0000,inf
53,8,5,0.6250,0.2662,1.1329,815.9999,24913.0,543.7500,55200.0
145,2,0,0.0000,0.3122,1.2626,0.0000,24728.0,0.0000,inf
1957,1,0,0.0000,0.2006,1.2779,0.0000,15769.0,0.0000,inf
1040,4,1,0.2500,0.1542,1.3088,-210.0000,21731.0,0.0000,38490.0
1328,2,0,0.0000,0.1506,1.4540,0.0000,20165.0,0.0000,inf
3671,2,0,0.0000,0.2129,1.2927,0.0000,704.0,0.0000,inf
1222,32,1,0.0312,0.1996,1.1494,900.0000,20743.0,23.4375,49920.0
1878,1,1,1.0000,0.2143,1.0992,150.0002,16354.0,30.0000,34860.0
847,2,0,0.0000,0.2807,0.9961,0.0000,22601.0,0.0000,inf
1160,9,3,0.3333,0.1293,1.5168,360.0000,21073.0,153.3333,39780.0
1969,7,0,0.0000,0.1224,1.0947,0.0000,15696.0,0.0000,inf
2672,6,0,0.0000,0.1534,1.3704,0.0000,9760.0,0.0000,inf
582,3,1,0.3333,0.2065,1.0735,329.9999,23563.0,160.0000,40530.0
768,1,0,0.0000,0.1284,1.1296,0.0000,22883.0,0.0000,inf
473,4,0,0.0000,0.3285,1.1980,0.0000,23914.0,0.0000,inf
457,3,2,0.6667,0.1902,1.3154,1185.0000,23951.0,820.0000,46440.0
1785,10,2,0.2000,0.2104,1.0893,209.9997,16968.0,33.0000,34260.0
1815,15,2,0.1333,0.1103,1.4658,210.0000,16772.0,34.0000,40770.0
2651,4,0,0.0000,0.1539,1.3165,0.0000,9992.0,0.0000,inf
539,17,1,0.0588,0.1059,1.1590,1139.9999,23682.0,75.8824,51570.0
2639,8,1,0.1250,0.1710,0.9186,60.0001,10151.0,3.7500,32040.0
2302,1,0,0.0000,0.2653,1.1303,0.0000,13161.0,0.0000,inf
2222,7,0,0.0000,0.1423,1.3574,0.0000,13738.0,0.0000,inf
880,6,0,0.0000,0.1814,1.0526,0.0000,22476.0,0.0000,inf
65,4,2,0.5000,0.2036,1.1751,614.9999,24892.0,300.0000,54960.0
1994,5,0,0.0000,0.1124,1.3081,0.0000,15498.0,0.0000,inf
1605,1,0,0.0000,0.1293,1.4116,0.0000,18315.0,0.0000,inf
3110,10,2,0.2000,0.1590,1.4447,300.0000,6169.0,81.0000,37950.0
239,2,1,0.5000,0.2669,1.3533,450.0000,24544.0,210.0000,48570.0
152,1,0,0.0000,0.2515,1.1018,0.0000,24716.0,0.0000,inf
2669,7,1,0.1429,0.1207,1.3323,-90.0001,9767.0,25.7143,34260.0
1880,2,1,0.5000,0.1620,1.3448,240.0000,16312.0,105.0000,37860.0
1072,1,0,0.0000,0.1521,1.1354,0.0000,21558.0,0.0000,inf
591,5,1,0.2000,0.1996,1.3109,660.0000,23528.0,132.0000,45960.0
223,8,4,0.5000,0.1499,1.2394,750.0000,24570.0,435.0000,49650.0
3025,1,0,0.0000,0.1683,1.0653,0.0000,6806.0,0.0000,inf
3586,5,1,0.2000,0.1249,1.3300,119.9999,1586.0,24.0000,34530.0
3413,4,0,0.0000,0.3913,0.8717,0.0000,3208.0,0.0000,inf
2021,6,1,0.1667,0.1338,1.1791,480.0000,15341.0,55.0000,48510.0
1697,11,2,0.1818,0.1946,1.4122,255.0000,17724.0,30.0000,42420.0
923,14,1,0.0714,0.1392,1.3840,-120.0001,22286.0,0.0000,44610.0
2096,4,1,0.2500,0.2188,1.0900,300.0000,14720.0,75.0000,34560.0
2233,6,2,0.3333,0.1807,1.2475,-224.9999,13637.0,0.0000,33720.0
1274,1,0,0.0000,0.1504,1.0501,0.0000,20447.0,0.0000,inf
3350,13,1,0.0769,0.1728,1.4328,-30.0000,3812.0,0.0000,35130.0
1820,5,0,0.0000,0.1452,1.1368,0.0000,16741.0,0.0000,inf
1430,29,6,0.2069,0.0979,1.2781,-230.0000,19496.0,11.3793,35610.0
162,8,2,0.2500,0.1584,1.1479,915.0000,24686.0,258.7500,52980.0
406,4,1,0.2500,0.2415,1.0171,540.0001,24098.0,135.0000,42690.0
2951,9,2,0.2222,0.1193,1.2927,449.9997,7395.0,103.3333,33360.0
1271,2,1,0.5000,0.1818,1.4640,360.0001,20477.0,120.0000,41460.0
916,3,2,0.6667,0.1683,1.3154,30.0000,22318.0,60.0000,44250.0
792,2,0,0.0000,0.1901,1.0844,0.0000,22794.0,0.0000,inf
2799,35,6,0.1714,0.2088,1.2032,815.0000,8703.0,147.4286,47190.0
443,1,0,0.0000,0.1749,1.1516,0.0000,23991.0,0.0000,inf
3067,21,2,0.0952,0.1743,1.3106,195.0000,6457.0,28.5714,35070.0
449,4,1,0.2500,0.2044,1.3024,1769.9999,23970.0,442.5000,47490.0
1581,2,0,0.0000,0.1937,1.4914,0.0000,18440.0,0.0000,inf
2527,1,0,0.0000,0.2119,1.1984,0.0000,11235.0,0.0000,inf
2101,8,1,0.1250,0.1287,0.9835,-330.0000,14692.0,0.0000,46740.0
2193,11,2,0.1818,0.0559,1.4381,644.9998,13898.0,103.6364,37860.0
3214,9,1,0.1111,0.0570,1.4796,569.9998,5180.0,66.6667,34500.0
3170,5,1,0.2000,0.1087,1.4432,150.0002,5518.0,24.0000,36090.0
1881,26,3,0.1154,0.1345,1.2880,420.0000,16311.0,53.0769,45810.0
708,6,0,0.0000,0.1789,1.2673,0.0000,23135.0,0.0000,inf
1073,3,2,0.6667,0.2103,1.0678,-315.0000,21548.0,0.0000,35550.0
1912,30,8,0.2667,0.1243,1.3816,-15.0001,16131.0,61.0000,36210.0
2445,1,0,0.0000,0.1730,1.0266,0.0000,11943.0,0.0000,inf
1892,17,2,0.1176,0.1316,1.2269,135.0000,16260.0,17.6471,39960.0
1100,32,7,0.2188,0.2779,1.0483,-321.4287,21403.0,22.5000,37680.0
3336,3,0,0.0000,0.1159,1.1235,0.0000,4017.0,0.0000,inf
2647,8,1,0.1250,0.1406,1.2848,60.0001,10030.0,33.7500,35130.0
1588,2,1,0.5000,0.2860,1.1275,60.0000,18382.0,60.0000,34440.0
2581,26,5,0.1923,0.1717,1.4522,-18.0001,10789.0,34.6154,35910.0
90,12,5,0.4167,0.1490,1.0774,1182.0000,24844.0,542.5000,54420.0
602,3,2,0.6667,0.1585,1.2409,449.9999,23506.0,390.0000,42150.0
3343,4,0,0.0000,0.1549,1.5203,0.0000,3910.0,0.0000,inf
265,1,1,1.0000,0.2070,1.3138,1409.9999,24492.0,1260.0000,48960.0
1530,7,0,0.0000,0.1407,1.1799,0.0000,18843.0,0.0000,inf
1265,5,3,0.6000,0.1531,1.5778,279.9999,20517.0,318.0000,39600.0
247,4,2,0.5000,0.1878,1.3194,674.9999,24535.0,367.5000,50040.0
2922,14,5,0.3571,0.1603,1.5624,131.9999,7626.0,75.0000,36120.0
2905,12,1,0.0833,0.2042,1.0828,419.9998,7849.0,27.5000,32670.0
963,9,1,0.1111,0.1788,1.4479,269.9999,22125.0,40.0000,40830.0
1168,3,1,0.3333,0.1588,1.1041,240.0000,21035.0,70.0000,42120.0
1039,6,1,0.1667,0.1505,1.1516,569.9999,21746.0,75.0000,39930.0
1259,11,2,0.1818,0.1122,1.3512,-165.0001,20545.0,0.0000,37920.0
3652,1,0,0.0000,0.1254,1.4977,0.0000,848.0,0.0000,inf
1629,4,0,0.0000,0.0917,0.9438,0.0000,18168.0,0.0000,inf
1179,14,1,0.0714,0.1462,1.0778,570.0000,20986.0,36.4286,41100.0
1481,15,4,0.2667,0.2208,1.1363,164.9998,19217.0,54.0000,36570.0
2003,9,1,0.1111,0.1293,1.1359,180.0000,15444.0,10.0000,41100.0
2454,5,0,0.0000,0.1546,1.1912,0.0000,11874.0,0.0000,inf
1110,1,0,0.0000,0.1509,1.2623,0.0000,21362.0,0.0000,inf
259,2,1,0.5000,0.2715,0.9495,659.9999,24511.0,330.0000,44880.0
3620,4,0,0.0000,0.1496,1.1880,0.0000,1242.0,0.0000,inf
3270,5,2,0.4000,0.1138,1.2822,90.0000,4780.0,24.0000,34860.0
2052,3,0,0.0000,0.2318,1.2089,0.0000,15082.0,0.0000,inf
3183,2,1,0.5000,0.1309,1.2603,150.0001,5445.0,150.0000,33060.0
786,2,2,1.0000,0.2712,1.2906,329.9999,22815.0,285.0000,41730.0
2817,1,0,0.0000,0.1638,1.2397,0.0000,8571.0,0.0000,inf
3127,6,1,0.1667,0.0564,1.5504,-180.0000,5977.0,0.0000,37110.0
1769,9,2,0.2222,0.1408,1.4065,15.0000,17180.0,40.0000,38490.0
2278,3,0,0.0000,0.1906,1.1709,0.0000,13344.0,0.0000,inf
415,1,0,0.0000,0.3764,1.2830,0.0000,24066.0,0.0000,inf
3546,8,1,0.1250,0.1410,1.1491,-839.9995,1921.0,0.0000,32790.0
1325,6,2,0.3333,0.1819,1.4505,-105.0000,20168.0,0.0000,38280.0
1915,2,0,0.0000,0.1629,1.0987,0.0000,16117.0,0.0000,inf
115,1,1,1.0000,0.2630,1.1588,690.0000,24794.0,480.0000,54510.0
273,5,0,0.0000,0.1173,1.0427,0.0000,24474.0,0.0000,inf
1359,2,0,0.0000,0.2057,1.2884,0.0000,20007.0,0.0000,inf
2918,1,0,0.0000,0.0842,1.0907,0.0000,7672.0,0.0000,inf
3317,4,0,0.0000,0.1075,1.2817,0.0000,4317.0,0.0000,inf
580,1,1,1.0000,0.2815,1.0394,90.0002,23566.0,90.0000,41100.0
346,2,0,0.0000,0.2741,1.1529,0.0000,24318.0,0.0000,inf
2004,2,0,0.0000,0.0888,1.3197,0.0000,15442.0,0.0000,inf
3116,14,1,0.0714,0.1207,1.4815,539.9999,6117.0,38.5714,40380.0
1825,2,0,0.0000,0.1932,1.1488,0.0000,16719.0,0.0000,inf
1642,2,1,0.5000,0.1648,1.4937,-390.0000,18085.0,0.0000,43950.0
3172,12,2,0.1667,0.1122,0.9222,299.9997,5507.0,70.0000,30180.0
636,2,0,0.0000,0.2134,1.2600,0.0000,23416.0,0.0000,inf
2758,6,3,0.5000,0.2304,1.4970,249.9999,9024.0,95.0000,36750.0
1408,3,0,0.0000,0.1954,1.4816,0.0000,19693.0,0.0000,inf
3632,3,0,0.0000,0.1684,1.4144,0.0000,1132.0,0.0000,inf
3725,3,0,0.0000,0.2323,1.1247,0.0000,206.0,0.0000,inf
155,1,1,1.0000,0.2760,0.8589,269.9998,24708.0,360.0000,45690.0
32,47,2,0.0426,0.2256,1.0085,465.0000,24950.0,21.0638,56220.0
106,6,1,0.1667,0.2589,1.1099,1649.9999,24808.0,300.0000,49920.0
40,1,0,0.0000,0.3302,0.8744,0.0000,24933.0,0.0000,inf
3016,4,0,0.0000,0.0942,1.2332,0.0000,6859.0,0.0000,inf
1922,6,0,0.0000,0.2775,1.1452,0.0000,16066.0,0.0000,inf
3328,18,3,0.1667,0.0796,1.1975,19.9999,4181.0,18.3333,32490.0
2024,30,1,0.0333,0.1407,1.1060,-210.0000,15311.0,0.0000,38040.0
3650,4,0,0.0000,0.1464,1.5001,0.0000,920.0,0.0000,inf
2006,14,2,0.1429,0.1629,1.0913,0.0000,15433.0,0.0000,40890.0
2203,8,3,0.3750,0.0934,1.4678,-80.0000,13849.0,63.7500,38400.0
3064,10,1,0.1000,0.2178,1.2229,-89.9999,6491.0,0.0000,33450.0
25,1,1,1.0000,0.2914,1.2448,870.0000,24964.0,1110.0000,54720.0
3667,2,0,0.0000,0.1049,1.3953,0.0000,745.0,0.0000,inf
2708,2,0,0.0000,0.2490,0.9658,0.0000,9453.0,0.0000,inf
1550,48,4,0.0833,0.1250,1.2858,120.0000,18685.0,20.0000,37560.0
2629,7,2,0.2857,0.1490,1.3182,30.0001,10246.0,34.2857,35610.0
928,8,1,0.1250,0.2130,1.3676,390.0000,22268.0,30.0000,41730.0
20,2,2,1.0000,0.4233,1.1041,870.0000,24973.0,930.0000,55200.0
3417,7,1,0.1429,0.2173,0.9685,-30.0005,3152.0,8.5714,31020.0
428,1,1,1.0000,0.1668,1.0041,-179.9999,24028.0,0.0000,42900.0
300,2,1,0.5000,0.1589,1.3044,420.0000,24421.0,180.0000,48720.0
3488,9,0,0.0000,0.1254,1.2723,0.0000,2408.0,0.0000,inf
1943,3,2,0.6667,0.1047,1.1659,-30.0001,15878.0,110.0000,34320.0
2953,1,0,0.0000,0.1337,1.1793,0.0000,7387.0,0.0000,inf
999,15,2,0.1333,0.1178,1.1867,495.0000,21941.0,86.0000,49320.0
3472,7,1,0.1429,0.4099,0.9575,-569.9998,2582.0,0.0000,31440.0
3633,4,0,0.0000,0.1851,0.8978,0.0000,1108.0,0.0000,inf
3577,1,0,0.0000,0.1010,1.5475,0.0000,1661.0,0.0000,inf
351,1,0,0.0000,0.2441,1.0796,0.0000,24308.0,0.0000,inf
1068,1,1,1.0000,0.1735,1.1877,390.0001,21595.0,420.0000,37560.0
2235,6,2,0.3333,0.1252,0.8634,-329.9998,13605.0,0.0000,32490.0
2965,2,0,0.0000,0.1716,1.1780,0.0000,7285.0,0.0000,inf
1891,17,3,0.1765,0.1731,1.2916,690.0000,16265.0,137.6471,44010.0
134,1,0,0.0000,0.1572,1.1504,0.0000,24754.0,0.0000,inf
135,1,1,1.0000,0.2532,1.1071,869.9998,24748.0,990.0000,48720.0
658,6,0,0.0000,0.1770,1.2120,0.0000,23334.0,0.0000,inf
1653,3,0,0.0000,0.0747,1.5661,0.0000,18032.0,0.0000,inf
2664,7,0,0.0000,0.2075,1.2459,0.0000,9863.0,0.0000,inf
378,9,2,0.2222,0.1096,1.1772,510.0000,24199.0,113.3333,48750.0
1761,1,0,0.0000,0.0910,1.4273,0.0000,17248.0,0.0000,inf
